Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,981,18530.0
,,,,,,,982,18079.0
,,,,,,,983,16721.0
,,,,,,,984,15202.0
,,,,,,,985,13940.0
,,,,,,,986,13049.0
,,,,,,,987,12439.0
,,,,,,,988,12038.0
,,,,,,,989,11812.0
,,,,,,,990,11637.0
,,,,,,,991,11968.0
,,,,,,,992,13083.0
,,,,,,,993,14623.0
,,,,,,,994,16125.0
,,,,,,,995,17454.0
,,,,,,,996,18526.0
,,,,,,,997,19139.0
,,,,,,,998,19257.0
,,,,,,,999,19268.0
,,,,,,,1000,19296.0
,,,,,,,1001,19332.0
,,,,,,,1002,19322.0
,,,,,,,1003,19009.0
,,,,,,,1004,18736.0
,,,,,,,1005,18799.0
,,,,,,,1006,18119.0
,,,,,,,1007,16702.0
,,,,,,,1008,15231.0
,,,,,,,1009,14170.0
,,,,,,,1010,13491.0
,,,,,,,1011,13056.0
,,,,,,,1012,12827.0
,,,,,,,1013,12915.0
,,,,,,,1014,13504.0
,,,,,,,1015,14917.0
,,,,,,,1016,16790.0
,,,,,,,1017,18245.0
,,,,,,,1018,19414.0
,,,,,,,1019,20442.0
,,,,,,,1020,21270.0
,,,,,,,1021,21907.0
,,,,,,,1022,22457.0
,,,,,,,1023,22574.0
,,,,,,,1024,22619.0
,,,,,,,1025,22576.0
,,,,,,,1026,22409.0
,,,,,,,1027,21887.0
,,,,,,,1028,21200.0
,,,,,,,1029,20931.0
,,,,,,,1030,20099.0
,,,,,,,1031,18179.0
,,,,,,,1032,16280.0
,,,,,,,1033,14935.0
,,,,,,,1034,14062.0
,,,,,,,1035,13498.0
,,,,,,,1036,13146.0
,,,,,,,1037,13178.0
,,,,,,,1038,13712.0
,,,,,,,1039,15192.0
,,,,,,,1040,17114.0
,,,,,,,1041,18656.0
,,,,,,,1042,20020.0
,,,,,,,1043,21201.0
,,,,,,,1044,22009.0
,,,,,,,1045,22567.0
,,,,,,,1046,23070.0
,,,,,,,1047,23388.0
,,,,,,,1048,23629.0
,,,,,,,1049,23770.0
,,,,,,,1050,23575.0
,,,,,,,1051,23034.0
,,,,,,,1052,22325.0
,,,,,,,1053,21921.0
,,,,,,,1054,21122.0
,,,,,,,1055,19311.0
,,,,,,,1056,17514.0
,,,,,,,1057,16250.0
,,,,,,,1058,15465.0
,,,,,,,1059,14968.0
,,,,,,,1060,14669.0
,,,,,,,1061,14653.0
,,,,,,,1062,15166.0
,,,,,,,1063,16509.0
,,,,,,,1064,18482.0
,,,,,,,1065,19867.0
,,,,,,,1066,20982.0
,,,,,,,1067,22131.0
,,,,,,,1068,23007.0
,,,,,,,1069,23558.0
,,,,,,,1070,23575.0
,,,,,,,1071,23022.0
,,,,,,,1072,21947.0
,,,,,,,1073,21132.0
,,,,,,,1074,20783.0
,,,,,,,1075,20254.0
,,,,,,,1076,19748.0
,,,,,,,1077,19598.0
,,,,,,,1078,18960.0
,,,,,,,1079,17351.0
,,,,,,,1080,15670.0
,,,,,,,1081,14379.0
,,,,,,,1082,13452.0
,,,,,,,1083,12861.0
,,,,,,,1084,12500.0
,,,,,,,1085,12479.0
,,,,,,,1086,12920.0
,,,,,,,1087,13992.0
,,,,,,,1088,15296.0
,,,,,,,1089,16055.0
,,,,,,,1090,16582.0
,,,,,,,1091,17096.0
,,,,,,,1092,17452.0
,,,,,,,1093,17668.0
,,,,,,,1094,17979.0
,,,,,,,1095,18090.0
,,,,,,,1096,18229.0
,,,,,,,1097,18373.0
,,,,,,,1098,18322.0
,,,,,,,1099,17795.0
,,,,,,,1100,17159.0
,,,,,,,1101,17055.0
,,,,,,,1102,16463.0
,,,,,,,1103,15028.0
,,,,,,,1104,13517.0
,,,,,,,1105,12384.0
,,,,,,,1106,11725.0
,,,,,,,1107,11307.0
,,,,,,,1108,11118.0
,,,,,,,1109,11231.0
,,,,,,,1110,11798.0
,,,,,,,1111,12933.0
,,,,,,,1112,14273.0
,,,,,,,1113,15155.0
,,,,,,,1114,15614.0
,,,,,,,1115,15917.0
,,,,,,,1116,15969.0
,,,,,,,1117,15892.0
,,,,,,,1118,15875.0
,,,,,,,1119,15719.0
,,,,,,,1120,15491.0
,,,,,,,1121,15368.0
,,,,,,,1122,15206.0
,,,,,,,1123,14837.0
,,,,,,,1124,14531.0
,,,,,,,1125,14655.0
,,,,,,,1126,14290.0
,,,,,,,1127,13182.0
,,,,,,,1128,11938.0
,,,,,,,1129,10962.0
,,,,,,,1130,10327.0
,,,,,,,1131,9939.0
,,,,,,,1132,9725.0
,,,,,,,1133,9693.0
,,,,,,,1134,9766.0
,,,,,,,1135,10261.0
,,,,,,,1136,11289.0
,,,,,,,1137,12518.0
,,,,,,,1138,13453.0
,,,,,,,1139,14046.0
,,,,,,,1140,14391.0
,,,,,,,1141,14566.0
,,,,,,,1142,14653.0
,,,,,,,1143,14734.0
,,,,,,,1144,14856.0
,,,,,,,1145,15047.0
,,,,,,,1146,15139.0
,,,,,,,1147,14949.0
,,,,,,,1148,14486.0
,,,,,,,1149,14436.0
,,,,,,,1150,14121.0
,,,,,,,1151,13100.0
,,,,,,,1152,11970.0
,,,,,,,1153,11008.0
,,,,,,,1154,10390.0
,,,,,,,1155,10000.0
,,,,,,,1156,9758.0
,,,,,,,1157,9662.0
,,,,,,,1158,9567.0
,,,,,,,1159,9859.0
,,,,,,,1160,10742.0
,,,,,,,1161,11949.0
,,,,,,,1162,13044.0
,,,,,,,1163,13944.0
,,,,,,,1164,14673.0
,,,,,,,1165,15190.0
,,,,,,,1166,15488.0
,,,,,,,1167,15763.0
,,,,,,,1168,16042.0
,,,,,,,1169,16412.0
,,,,,,,1170,16643.0
,,,,,,,1171,16465.0
,,,,,,,1172,16024.0
,,,,,,,1173,16034.0
,,,,,,,1174,15632.0
,,,,,,,1175,14413.0
,,,,,,,1176,13088.0
,,,,,,,1177,9118.0
,,,,,,,1178,8758.0
,,,,,,,1179,8613.0
,,,,,,,1180,8622.0
,,,,,,,1181,8906.0
,,,,,,,1182,9909.0
,,,,,,,1183,11852.0
,,,,,,,1184,12912.0
,,,,,,,1185,13175.0
,,,,,,,1186,13426.0
,,,,,,,1187,13644.0
,,,,,,,1188,13724.0
,,,,,,,1189,13662.0
,,,,,,,1190,13644.0
,,,,,,,1191,13507.0
,,,,,,,1192,13402.0
,,,,,,,1193,13489.0
,,,,,,,1194,13915.0
,,,,,,,1195,14859.0
,,,,,,,1196,14698.0
,,,,,,,1197,13967.0
,,,,,,,1198,12884.0
,,,,,,,1199,11595.0
,,,,,,,1200,10415.0
,,,,,,,1201,9548.0
,,,,,,,1202,9096.0
,,,,,,,1203,8871.0
,,,,,,,1204,8847.0
,,,,,,,1205,9077.0
,,,,,,,1206,10090.0
,,,,,,,1207,12035.0
,,,,,,,1208,13065.0
,,,,,,,1209,13270.0
,,,,,,,1210,13406.0
,,,,,,,1211,13558.0
,,,,,,,1212,13623.0
,,,,,,,1213,13581.0
,,,,,,,1214,13599.0
,,,,,,,1215,13470.0
,,,,,,,1216,13382.0
,,,,,,,1217,13509.0
,,,,,,,1218,14049.0
,,,,,,,1219,14938.0
,,,,,,,1220,14688.0
,,,,,,,1221,14001.0
,,,,,,,1222,12952.0
,,,,,,,1223,11585.0
,,,,,,,1224,10394.0
,,,,,,,1225,9622.0
,,,,,,,1226,9201.0
,,,,,,,1227,8983.0
,,,,,,,1228,8930.0
,,,,,,,1229,9185.0
,,,,,,,1230,10145.0
,,,,,,,1231,12120.0
,,,,,,,1232,13238.0
,,,,,,,1233,13463.0
,,,,,,,1234,13617.0
,,,,,,,1235,13726.0
,,,,,,,1236,13737.0
,,,,,,,1237,13688.0
,,,,,,,1238,13661.0
,,,,,,,1239,13513.0
,,,,,,,1240,13411.0
,,,,,,,1241,13562.0
,,,,,,,1242,14139.0
,,,,,,,1243,14918.0
,,,,,,,1244,14689.0
,,,,,,,1245,14047.0
,,,,,,,1246,13044.0
,,,,,,,1247,11652.0
,,,,,,,1248,10476.0
,,,,,,,1249,9677.0
,,,,,,,1250,9258.0
,,,,,,,1251,9057.0
,,,,,,,1252,9032.0
,,,,,,,1253,9282.0
,,,,,,,1254,10273.0
,,,,,,,1255,12228.0
,,,,,,,1256,13265.0
,,,,,,,1257,13411.0
,,,,,,,1258,13550.0
,,,,,,,1259,13675.0
,,,,,,,1260,13688.0
,,,,,,,1261,13599.0
,,,,,,,1262,13566.0
,,,,,,,1263,13409.0
,,,,,,,1264,13295.0
,,,,,,,1265,13382.0
,,,,,,,1266,13866.0
,,,,,,,1267,14766.0
,,,,,,,1268,14612.0
,,,,,,,1269,14030.0
,,,,,,,1270,13052.0
,,,,,,,1271,11728.0
,,,,,,,1272,10524.0
,,,,,,,1273,9719.0
,,,,,,,1274,9261.0
,,,,,,,1275,9045.0
,,,,,,,1276,9012.0
,,,,,,,1277,9246.0
,,,,,,,1278,10192.0
,,,,,,,1279,12059.0
,,,,,,,1280,13140.0
,,,,,,,1281,13386.0
,,,,,,,1282,13602.0
,,,,,,,1283,13758.0
,,,,,,,1284,13770.0
,,,,,,,1285,13661.0
,,,,,,,1286,13583.0
,,,,,,,1287,13428.0
,,,,,,,1288,13287.0
,,,,,,,1289,13271.0
,,,,,,,1290,13601.0
,,,,,,,1291,14262.0
,,,,,,,1292,13951.0
,,,,,,,1293,13400.0
,,,,,,,1294,12604.0
,,,,,,,1295,11533.0
,,,,,,,1296,10431.0
,,,,,,,1297,9610.0
,,,,,,,1298,9125.0
,,,,,,,1299,8857.0
,,,,,,,1300,8729.0
,,,,,,,1301,8783.0
,,,,,,,1302,9146.0
,,,,,,,1303,9900.0
,,,,,,,1304,10707.0
,,,,,,,1305,11607.0
,,,,,,,1306,12219.0
,,,,,,,1307,12494.0
,,,,,,,1308,12498.0
,,,,,,,1309,12412.0
,,,,,,,1310,12240.0
,,,,,,,1311,12051.0
,,,,,,,1312,11963.0
,,,,,,,1313,12089.0
,,,,,,,1314,12680.0
,,,,,,,1315,13478.0
,,,,,,,1316,13183.0
,,,,,,,1317,12691.0
,,,,,,,1318,12008.0
,,,,,,,1319,11146.0
,,,,,,,1320,10216.0
,,,,,,,1321,9476.0
,,,,,,,1322,8988.0
,,,,,,,1323,8693.0
,,,,,,,1324,8553.0
,,,,,,,1325,8550.0
,,,,,,,1326,8769.0
,,,,,,,1327,9286.0
,,,,,,,1328,10003.0
,,,,,,,1329,10945.0
,,,,,,,1330,11782.0
,,,,,,,1331,12266.0
,,,,,,,1332,12557.0
,,,,,,,1333,12734.0
,,,,,,,1334,12708.0
,,,,,,,1335,12664.0
,,,,,,,1336,12686.0
,,,,,,,1337,13030.0
,,,,,,,1338,13778.0
,,,,,,,1339,14403.0
,,,,,,,1340,14081.0
,,,,,,,1341,13416.0
,,,,,,,1342,12503.0
,,,,,,,1343,11455.0
,,,,,,,1344,10441.0
,,,,,,,1345,10794.0
,,,,,,,1346,10419.0
,,,,,,,1347,10263.0
,,,,,,,1348,10270.0
,,,,,,,1349,10649.0
,,,,,,,1350,11731.0
,,,,,,,1351,13637.0
,,,,,,,1352,14600.0
,,,,,,,1353,14683.0
,,,,,,,1354,14708.0
,,,,,,,1355,14688.0
,,,,,,,1356,14603.0
,,,,,,,1357,14485.0
,,,,,,,1358,14379.0
,,,,,,,1359,14232.0
,,,,,,,1360,14385.0
,,,,,,,1361,15570.0
,,,,,,,1362,16741.0
,,,,,,,1363,16720.0
,,,,,,,1364,16363.0
,,,,,,,1365,15719.0
,,,,,,,1366,14657.0
,,,,,,,1367,13262.0
,,,,,,,1368,12008.0
,,,,,,,1369,11232.0
,,,,,,,1370,10825.0
,,,,,,,1371,10632.0
,,,,,,,1372,10622.0
,,,,,,,1373,10948.0
,,,,,,,1374,11984.0
,,,,,,,1375,13879.0
,,,,,,,1376,14890.0
,,,,,,,1377,15134.0
,,,,,,,1378,15241.0
,,,,,,,1379,15360.0
,,,,,,,1380,15407.0
,,,,,,,1381,15385.0
,,,,,,,1382,15372.0
,,,,,,,1383,15285.0
,,,,,,,1384,15482.0
,,,,,,,1385,16544.0
,,,,,,,1386,17247.0
,,,,,,,1387,17114.0
,,,,,,,1388,16657.0
,,,,,,,1389,15936.0
,,,,,,,1390,14783.0
,,,,,,,1391,13342.0
,,,,,,,1392,12052.0
,,,,,,,1393,11212.0
,,,,,,,1394,10765.0
,,,,,,,1395,10582.0
,,,,,,,1396,10580.0
,,,,,,,1397,10913.0
,,,,,,,1398,11967.0
,,,,,,,1399,13892.0
,,,,,,,1400,14909.0
,,,,,,,1401,15021.0
,,,,,,,1402,15047.0
,,,,,,,1403,15090.0
,,,,,,,1404,14972.0
,,,,,,,1405,14789.0
,,,,,,,1406,14745.0
,,,,,,,1407,14707.0
,,,,,,,1408,14923.0
,,,,,,,1409,16090.0
,,,,,,,1410,17024.0
,,,,,,,1411,16929.0
,,,,,,,1412,16555.0
,,,,,,,1413,15960.0
,,,,,,,1414,14943.0
,,,,,,,1415,13555.0
,,,,,,,1416,12286.0
,,,,,,,1417,11467.0
,,,,,,,1418,11058.0
,,,,,,,1419,10887.0
,,,,,,,1420,10887.0
,,,,,,,1421,11199.0
,,,,,,,1422,12282.0
,,,,,,,1423,14219.0
,,,,,,,1424,15127.0
,,,,,,,1425,15125.0
,,,,,,,1426,15018.0
,,,,,,,1427,14964.0
,,,,,,,1428,14852.0
,,,,,,,1429,14629.0
,,,,,,,1430,14554.0
,,,,,,,1431,14425.0
,,,,,,,1432,14595.0
,,,,,,,1433,15719.0
,,,,,,,1434,16734.0
,,,,,,,1435,16799.0
,,,,,,,1436,16469.0
,,,,,,,1437,15825.0
,,,,,,,1438,14781.0
,,,,,,,1439,13370.0
,,,,,,,1440,12072.0
,,,,,,,1441,11235.0
,,,,,,,1442,10810.0
,,,,,,,1443,10602.0
,,,,,,,1444,10616.0
,,,,,,,1445,10957.0
,,,,,,,1446,12045.0
,,,,,,,1447,13944.0
,,,,,,,1448,14911.0
,,,,,,,1449,15150.0
,,,,,,,1450,15217.0
,,,,,,,1451,15164.0
,,,,,,,1452,15046.0
,,,,,,,1453,14900.0
,,,,,,,1454,14858.0
,,,,,,,1455,14810.0
,,,,,,,1456,15038.0
,,,,,,,1457,16197.0
,,,,,,,1458,16809.0
,,,,,,,1459,16546.0
,,,,,,,1460,16123.0
,,,,,,,1461,15589.0
,,,,,,,1462,14777.0
,,,,,,,1463,13634.0
,,,,,,,1464,12447.0
,,,,,,,1465,11548.0
,,,,,,,1466,11024.0
,,,,,,,1467,10774.0
,,,,,,,1468,10690.0
,,,,,,,1469,10789.0
,,,,,,,1470,11193.0
,,,,,,,1471,12012.0
,,,,,,,1472,12926.0
,,,,,,,1473,13927.0
,,,,,,,1474,14585.0
,,,,,,,1475,14890.0
,,,,,,,1476,14924.0
,,,,,,,1477,14859.0
,,,,,,,1478,14716.0
,,,,,,,1479,14618.0
,,,,,,,1480,14799.0
,,,,,,,1481,15789.0
,,,,,,,1482,16218.0
,,,,,,,1483,15952.0
,,,,,,,1484,15432.0
,,,,,,,1485,14901.0
,,,,,,,1486,14169.0
,,,,,,,1487,13158.0
,,,,,,,1488,12047.0
,,,,,,,1489,11184.0
,,,,,,,1490,10643.0
,,,,,,,1491,10321.0
,,,,,,,1492,10174.0
,,,,,,,1493,10187.0
,,,,,,,1494,10433.0
,,,,,,,1495,10959.0
,,,,,,,1496,11635.0
,,,,,,,1497,12549.0
,,,,,,,1498,13218.0
,,,,,,,1499,13520.0
,,,,,,,1500,13618.0
,,,,,,,1501,13627.0
,,,,,,,1502,13477.0
,,,,,,,1503,13343.0
,,,,,,,1504,13536.0
,,,,,,,1505,14864.0
,,,,,,,1506,15679.0
,,,,,,,1507,15500.0
,,,,,,,1508,15063.0
,,,,,,,1509,14410.0
,,,,,,,1510,13363.0
,,,,,,,1511,12071.0
,,,,,,,1512,10880.0
,,,,,,,1513,11332.0
,,,,,,,1514,10773.0
,,,,,,,1515,10565.0
,,,,,,,1516,10539.0
,,,,,,,1517,10889.0
,,,,,,,1518,11913.0
,,,,,,,1519,13775.0
,,,,,,,1520,15063.0
,,,,,,,1521,15454.0
,,,,,,,1522,15606.0
,,,,,,,1523,15761.0
,,,,,,,1524,15785.0
,,,,,,,1525,15686.0
,,,,,,,1526,15624.0
,,,,,,,1527,15514.0
,,,,,,,1528,15723.0
,,,,,,,1529,16900.0
,,,,,,,1530,17573.0
,,,,,,,1531,17399.0
,,,,,,,1532,16961.0
,,,,,,,1533,16292.0
,,,,,,,1534,15159.0
,,,,,,,1535,13623.0
,,,,,,,1536,12159.0
,,,,,,,1537,11157.0
,,,,,,,1538,10663.0
,,,,,,,1539,10390.0
,,,,,,,1540,10337.0
,,,,,,,1541,10602.0
,,,,,,,1542,11598.0
,,,,,,,1543,13454.0
,,,,,,,1544,14644.0
,,,,,,,1545,14837.0
,,,,,,,1546,14905.0
,,,,,,,1547,14994.0
,,,,,,,1548,14967.0
,,,,,,,1549,14809.0
,,,,,,,1550,14740.0
,,,,,,,1551,14628.0
,,,,,,,1552,14807.0
,,,,,,,1553,15955.0
,,,,,,,1554,16800.0
,,,,,,,1555,16691.0
,,,,,,,1556,16309.0
,,,,,,,1557,15693.0
,,,,,,,1558,14657.0
,,,,,,,1559,13209.0
,,,,,,,1560,11784.0
,,,,,,,1561,10765.0
,,,,,,,1562,10258.0
,,,,,,,1563,10047.0
,,,,,,,1564,10045.0
,,,,,,,1565,10387.0
,,,,,,,1566,11432.0
,,,,,,,1567,13360.0
,,,,,,,1568,14487.0
,,,,,,,1569,14648.0
,,,,,,,1570,14674.0
,,,,,,,1571,14681.0
,,,,,,,1572,14607.0
,,,,,,,1573,14474.0
,,,,,,,1574,14490.0
,,,,,,,1575,14477.0
,,,,,,,1576,14676.0
,,,,,,,1577,15942.0
,,,,,,,1578,16956.0
,,,,,,,1579,16901.0
,,,,,,,1580,16554.0
,,,,,,,1581,16012.0
,,,,,,,1582,15033.0
,,,,,,,1583,13585.0
,,,,,,,1584,12125.0
,,,,,,,1585,11161.0
,,,,,,,1586,10630.0
,,,,,,,1587,10406.0
,,,,,,,1588,10407.0
,,,,,,,1589,10756.0
,,,,,,,1590,11852.0
,,,,,,,1591,13811.0
,,,,,,,1592,14821.0
,,,,,,,1593,14963.0
,,,,,,,1594,14911.0
,,,,,,,1595,14823.0
,,,,,,,1596,14669.0
,,,,,,,1597,14452.0
,,,,,,,1598,14423.0
,,,,,,,1599,14473.0
,,,,,,,1600,14794.0
,,,,,,,1601,16028.0
,,,,,,,1602,16906.0
,,,,,,,1603,16806.0
,,,,,,,1604,16485.0
,,,,,,,1605,16019.0
,,,,,,,1606,15060.0
,,,,,,,1607,13617.0
,,,,,,,1608,12208.0
,,,,,,,1609,11211.0
,,,,,,,1610,10645.0
,,,,,,,1611,10372.0
,,,,,,,1612,10369.0
,,,,,,,1613,10626.0
,,,,,,,1614,11569.0
,,,,,,,1615,13324.0
,,,,,,,1616,14603.0
,,,,,,,1617,15030.0
,,,,,,,1618,15240.0
,,,,,,,1619,15320.0
,,,,,,,1620,15260.0
,,,,,,,1621,14981.0
,,,,,,,1622,14767.0
,,,,,,,1623,14475.0
,,,,,,,1624,14400.0
,,,,,,,1625,15441.0
,,,,,,,1626,16204.0
,,,,,,,1627,15949.0
,,,,,,,1628,15503.0
,,,,,,,1629,14972.0
,,,,,,,1630,14225.0
,,,,,,,1631,13129.0
,,,,,,,1632,11864.0
,,,,,,,1633,10933.0
,,,,,,,1634,10376.0
,,,,,,,1635,10069.0
,,,,,,,1636,9983.0
,,,,,,,1637,10079.0
,,,,,,,1638,10432.0
,,,,,,,1639,11209.0
,,,,,,,1640,12094.0
,,,,,,,1641,13100.0
,,,,,,,1642,13761.0
,,,,,,,1643,13977.0
,,,,,,,1644,14028.0
,,,,,,,1645,13932.0
,,,,,,,1646,13823.0
,,,,,,,1647,13805.0
,,,,,,,1648,14041.0
,,,,,,,1649,15272.0
,,,,,,,1650,16250.0
,,,,,,,1651,16202.0
,,,,,,,1652,15860.0
,,,,,,,1653,15449.0
,,,,,,,1654,14849.0
,,,,,,,1655,13865.0
,,,,,,,1656,12697.0
,,,,,,,1657,11735.0
,,,,,,,1658,11122.0
,,,,,,,1659,10797.0
,,,,,,,1660,10645.0
,,,,,,,1661,10672.0
,,,,,,,1662,10962.0
,,,,,,,1663,11551.0
,,,,,,,1664,12188.0
,,,,,,,1665,13020.0
,,,,,,,1666,13565.0
,,,,,,,1667,13748.0
,,,,,,,1668,13867.0
,,,,,,,1669,13911.0
,,,,,,,1670,13818.0
,,,,,,,1671,13710.0
,,,,,,,1672,13796.0
,,,,,,,1673,15038.0
,,,,,,,1674,16088.0
,,,,,,,1675,16076.0
,,,,,,,1676,15782.0
,,,,,,,1677,15392.0
,,,,,,,1678,14663.0
,,,,,,,1679,13620.0
,,,,,,,1680,12388.0
,,,,,,,1681,11403.0
,,,,,,,1682,10834.0
,,,,,,,1683,10540.0
,,,,,,,1684,10486.0
,,,,,,,1685,10719.0
,,,,,,,1686,11346.0
,,,,,,,1687,12323.0
,,,,,,,1688,13191.0
,,,,,,,1689,13959.0
,,,,,,,1690,14387.0
,,,,,,,1691,14532.0
,,,,,,,1692,14463.0
,,,,,,,1693,14229.0
,,,,,,,1694,14042.0
,,,,,,,1695,14006.0
,,,,,,,1696,14145.0
,,,,,,,1697,15247.0
,,,,,,,1698,15848.0
,,,,,,,1699,15225.0
,,,,,,,1700,14604.0
,,,,,,,1701,14205.0
,,,,,,,1702,13828.0
,,,,,,,1703,13208.0
,,,,,,,1704,12325.0
,,,,,,,1705,11417.0
,,,,,,,1706,10762.0
,,,,,,,1707,10387.0
,,,,,,,1708,10281.0
,,,,,,,1709,10354.0
,,,,,,,1710,10687.0
,,,,,,,1711,11316.0
,,,,,,,1712,12125.0
,,,,,,,1713,13049.0
,,,,,,,1714,13704.0
,,,,,,,1715,13962.0
,,,,,,,1716,14068.0
,,,,,,,1717,13953.0
,,,,,,,1718,13602.0
,,,,,,,1719,13194.0
,,,,,,,1720,13063.0
,,,,,,,1721,13808.0
,,,,,,,1722,14431.0
,,,,,,,1723,14419.0
,,,,,,,1724,14350.0
,,,,,,,1725,14213.0
,,,,,,,1726,13768.0
,,,,,,,1727,12909.0
,,,,,,,1728,11942.0
,,,,,,,1729,11225.0
,,,,,,,1730,10837.0
,,,,,,,1731,10663.0
,,,,,,,1732,10715.0
,,,,,,,1733,11024.0
,,,,,,,1734,11820.0
,,,,,,,1735,13116.0
,,,,,,,1736,14111.0
,,,,,,,1737,14778.0
,,,,,,,1738,15197.0
,,,,,,,1739,15412.0
,,,,,,,1740,15483.0
,,,,,,,1741,15420.0
,,,,,,,1742,15382.0
,,,,,,,1743,15340.0
,,,,,,,1744,15570.0
,,,,,,,1745,16703.0
,,,,,,,1746,17384.0
,,,,,,,1747,17205.0
,,,,,,,1748,16744.0
,,,,,,,1749,16126.0
,,,,,,,1750,15142.0
,,,,,,,1751,13870.0
,,,,,,,1752,12589.0
,,,,,,,1753,11659.0
,,,,,,,1754,11147.0
,,,,,,,1755,10880.0
,,,,,,,1756,10715.0
,,,,,,,1757,10988.0
,,,,,,,1758,11702.0
,,,,,,,1759,12804.0
,,,,,,,1760,13845.0
,,,,,,,1761,14514.0
,,,,,,,1762,15122.0
,,,,,,,1763,15509.0
,,,,,,,1764,15681.0
,,,,,,,1765,15622.0
,,,,,,,1766,15524.0
,,,,,,,1767,15375.0
,,,,,,,1768,15483.0
,,,,,,,1769,16441.0
,,,,,,,1770,17255.0
,,,,,,,1771,17030.0
,,,,,,,1772,16528.0
,,,,,,,1773,15876.0
,,,,,,,1774,14902.0
,,,,,,,1775,13631.0
,,,,,,,1776,12419.0
,,,,,,,1777,11556.0
,,,,,,,1778,11106.0
,,,,,,,1779,10886.0
,,,,,,,1780,10863.0
,,,,,,,1781,11132.0
,,,,,,,1782,11908.0
,,,,,,,1783,13150.0
,,,,,,,1784,14081.0
,,,,,,,1785,14713.0
,,,,,,,1786,15071.0
,,,,,,,1787,15186.0
,,,,,,,1788,15091.0
,,,,,,,1789,14872.0
,,,,,,,1790,14687.0
,,,,,,,1791,14531.0
,,,,,,,1792,14572.0
,,,,,,,1793,15679.0
,,,,,,,1794,16774.0
,,,,,,,1795,16608.0
,,,,,,,1796,16156.0
,,,,,,,1797,15626.0
,,,,,,,1798,14814.0
,,,,,,,1799,13742.0
,,,,,,,1800,12576.0
,,,,,,,1801,11718.0
,,,,,,,1802,11205.0
,,,,,,,1803,10953.0
,,,,,,,1804,10828.0
,,,,,,,1805,10893.0
,,,,,,,1806,11258.0
,,,,,,,1807,11908.0
,,,,,,,1808,12635.0
,,,,,,,1809,13524.0
,,,,,,,1810,14226.0
,,,,,,,1811,14583.0
,,,,,,,1812,14644.0
,,,,,,,1813,14648.0
,,,,,,,1814,14613.0
,,,,,,,1815,14631.0
,,,,,,,1816,14915.0
,,,,,,,1817,16007.0
,,,,,,,1818,16736.0
,,,,,,,1819,16594.0
,,,,,,,1820,16084.0
,,,,,,,1821,15459.0
,,,,,,,1822,14650.0
,,,,,,,1823,13591.0
,,,,,,,1824,12494.0
,,,,,,,1825,11630.0
,,,,,,,1826,11074.0
,,,,,,,1827,10809.0
,,,,,,,1828,10693.0
,,,,,,,1829,10760.0
,,,,,,,1830,11067.0
,,,,,,,1831,11581.0
,,,,,,,1832,12108.0
,,,,,,,1833,12902.0
,,,,,,,1834,13586.0
,,,,,,,1835,14044.0
,,,,,,,1836,14336.0
,,,,,,,1837,14448.0
,,,,,,,1838,14340.0
,,,,,,,1839,14221.0
,,,,,,,1840,14341.0
,,,,,,,1841,15635.0
,,,,,,,1842,16803.0
,,,,,,,1843,16745.0
,,,,,,,1844,16333.0
,,,,,,,1845,15872.0
,,,,,,,1846,15076.0
,,,,,,,1847,14028.0
,,,,,,,1848,12925.0
